trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.1, 'e': 0.9999}",20,0,-71.74905130474126,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
2,False,"{'a': 0.1, 'e': 0.99870083964011525}",25,0,-53.06389752515166,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
3,False,"{'a': 0.1, 'e': 0.99750311740961206}",20,0,-148.39965156270154,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
4,False,"{'a': 0.1, 'e': 0.99630683158377031}",25,7,-91.8996463694678,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 2}",1
5,False,"{'a': 0.1, 'e': 0.9951119804399382}",25,0,-178.7336273519968,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
6,False,"{'a': 0.1, 'e': 0.99391856225752995}",25,0,-51.78387737647161,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
7,False,"{'a': 0.1, 'e': 0.99272657531802311}",20,0,-101.04816503417793,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
8,False,"{'a': 0.1, 'e': 0.99153601790495627}",25,0,-66.66070053101812,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
9,False,"{'a': 0.1, 'e': 0.99034688830392648}",25,10,-27.838113367626892,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 0}",1
10,False,"{'a': 0.1, 'e': 0.98915918480258702}",25,0,-125.84063254673187,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
11,False,"{'a': 0.1, 'e': 0.98797290569064455}",20,0,-111.5761309357312,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
12,False,"{'a': 0.1, 'e': 0.98678804925985708}",25,0,-164.56348269335672,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 3}",0
13,False,"{'a': 0.1, 'e': 0.98560461380403097}",30,0,-219.8155562385536,"{0: 17, 1: 3, 2: 4, 3: 3, 4: 3}",0
14,False,"{'a': 0.1, 'e': 0.98442259761901907}",20,0,-16.44710544305366,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
15,False,"{'a': 0.1, 'e': 0.98324199900271791}",20,0,-88.27809496275994,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
16,False,"{'a': 0.1, 'e': 0.9820628162550652}",25,0,-160.29646679149198,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
17,False,"{'a': 0.1, 'e': 0.98088504767803752}",30,0,-151.36429965528782,"{0: 18, 1: 4, 2: 5, 3: 1, 4: 2}",0
18,False,"{'a': 0.1, 'e': 0.97970869157564811}",20,0,-78.01861640024433,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
19,False,"{'a': 0.1, 'e': 0.97853374625394385}",20,0,-16.39977027358952,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
20,False,"{'a': 0.1, 'e': 0.97736021002100326}",20,0,-52.48840737068487,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
21,False,"{'a': 0.1, 'e': 0.97618808118693401}",20,0,-107.73316734995291,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
22,False,"{'a': 0.1, 'e': 0.97501735806387035}",20,5,-46.155673079351274,"{0: 8, 1: 3, 2: 4, 3: 0, 4: 0}",1
23,False,"{'a': 0.1, 'e': 0.97384803896597072}",25,0,-56.560321966535966,"{0: 16, 1: 5, 2: 3, 3: 1, 4: 0}",0
24,False,"{'a': 0.1, 'e': 0.97268012220941547}",20,8,-38.674763008281495,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
25,False,"{'a': 0.1, 'e': 0.97151360611240434}",30,0,-117.32586985154,"{0: 20, 1: 3, 2: 4, 3: 2, 4: 1}",0
26,False,"{'a': 0.1, 'e': 0.97034848899515391}",25,0,-117.20334443112043,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",1
27,False,"{'a': 0.1, 'e': 0.96918476917989527}",20,0,-117.64990816207624,"{0: 7, 1: 3, 2: 9, 3: 1, 4: 0}",0
28,False,"{'a': 0.1, 'e': 0.96802244499087176}",20,0,-198.0272668497079,"{0: 7, 1: 5, 2: 4, 3: 1, 4: 3}",0
29,False,"{'a': 0.1, 'e': 0.96686151475433624}",20,0,-111.73293486417008,"{0: 12, 1: 2, 2: 2, 3: 3, 4: 1}",0
30,False,"{'a': 0.1, 'e': 0.96570197679854908}",25,0,-113.8309851809359,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
31,False,"{'a': 0.1, 'e': 0.96454382945377537}",20,0,-107.0395720581821,"{0: 9, 1: 4, 2: 6, 3: 0, 4: 1}",0
32,False,"{'a': 0.1, 'e': 0.96338707105228272}",20,0,-90.20383914230277,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
33,False,"{'a': 0.1, 'e': 0.9622316999283389}",30,1,-132.585670623505,"{0: 22, 1: 2, 2: 1, 3: 1, 4: 3}",1
34,False,"{'a': 0.1, 'e': 0.96107771441820922}",25,0,-152.3690882012296,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
35,False,"{'a': 0.1, 'e': 0.95992511286015436}",20,0,-136.15415271952986,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
36,False,"{'a': 0.1, 'e': 0.95877389359442788}",20,0,-39.05612211058213,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
37,False,"{'a': 0.1, 'e': 0.95762405496327396}",25,0,-131.92796786023825,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
38,False,"{'a': 0.1, 'e': 0.95647559531092463}",30,0,-74.34775300773241,"{0: 21, 1: 4, 2: 4, 3: 0, 4: 1}",0
39,False,"{'a': 0.1, 'e': 0.95532851298359778}",20,0,-71.34991285129806,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
40,False,"{'a': 0.1, 'e': 0.9541828063294947}",20,12,-30.23602235590014,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
41,False,"{'a': 0.1, 'e': 0.95303847369879768}",25,0,-95.26234490734888,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
42,False,"{'a': 0.1, 'e': 0.95189551344366741}",20,0,-51.17663403607872,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
43,False,"{'a': 0.1, 'e': 0.95075392391824098}",20,0,-153.12606196206258,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
44,False,"{'a': 0.1, 'e': 0.94961370347862928}",25,0,-129.73062745156287,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
45,False,"{'a': 0.1, 'e': 0.94847485048291469}",20,0,-50.46849546560847,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
46,False,"{'a': 0.1, 'e': 0.9473373632911487}",20,0,-101.13126014806629,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
47,False,"{'a': 0.1, 'e': 0.94620124026534957}",30,0,-167.8168626638958,"{0: 17, 1: 1, 2: 8, 3: 3, 4: 1}",0
48,False,"{'a': 0.1, 'e': 0.94506647976949998}",35,0,-225.12498512435448,"{0: 20, 1: 4, 2: 6, 3: 2, 4: 3}",0
49,False,"{'a': 0.1, 'e': 0.94393308016954447}",25,0,-77.18705833543122,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
50,False,"{'a': 0.1, 'e': 0.94280103983338759}",20,0,-63.74043139825889,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
51,False,"{'a': 0.1, 'e': 0.94167035713089098}",25,0,-40.26400986832785,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
52,False,"{'a': 0.1, 'e': 0.94054103043387138}",20,15,-4.342945540456816,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
53,False,"{'a': 0.1, 'e': 0.9394130581160981}",25,0,-133.03259851971924,"{0: 13, 1: 2, 2: 8, 3: 1, 4: 1}",0
54,False,"{'a': 0.1, 'e': 0.93828643855329086}",20,6,-73.65204362922539,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 1}",1
55,False,"{'a': 0.1, 'e': 0.93716117012311728}",20,0,-96.84978474574325,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
56,False,"{'a': 0.1, 'e': 0.93603725120519055}",25,0,-160.41211211584283,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 2}",0
57,False,"{'a': 0.1, 'e': 0.93491468018106727}",20,0,-99.89389265221533,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
58,False,"{'a': 0.1, 'e': 0.93379345543424508}",20,2,-162.78721483493007,"{0: 9, 1: 1, 2: 5, 3: 0, 4: 3}",1
59,False,"{'a': 0.1, 'e': 0.93267357535016004}",20,0,-103.57447033475711,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
60,False,"{'a': 0.1, 'e': 0.93155503831618469}",25,0,-22.798653139500207,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
61,False,"{'a': 0.1, 'e': 0.93043784272162544}",20,0,-122.45586350971725,"{0: 10, 1: 5, 2: 3, 3: 0, 4: 2}",0
62,False,"{'a': 0.1, 'e': 0.9293219869577205}",25,0,-179.1797045358018,"{0: 12, 1: 2, 2: 8, 3: 1, 4: 2}",0
63,False,"{'a': 0.1, 'e': 0.92820746941763743}",20,0,-49.459594773332704,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
64,False,"{'a': 0.1, 'e': 0.92709428849647069}",20,0,-23.929275094313688,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
65,False,"{'a': 0.1, 'e': 0.92598244259123963}",30,0,-76.57873235179974,"{0: 18, 1: 6, 2: 5, 3: 1, 4: 0}",0
66,False,"{'a': 0.1, 'e': 0.92487193010088586}",25,4,-109.26924798554319,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 2}",1
67,False,"{'a': 0.1, 'e': 0.92376274942627123}",25,0,-130.79814581322958,"{0: 13, 1: 5, 2: 4, 3: 2, 4: 1}",0
68,False,"{'a': 0.1, 'e': 0.92265489897017539}",25,0,-159.55524060100242,"{0: 13, 1: 1, 2: 9, 3: 0, 4: 2}",0
69,False,"{'a': 0.1, 'e': 0.92154837713729354}",25,0,-81.98944005741562,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
70,False,"{'a': 0.1, 'e': 0.92044318233423406}",30,0,-167.4100079712357,"{0: 18, 1: 3, 2: 6, 3: 0, 4: 3}",0
71,False,"{'a': 0.1, 'e': 0.9193393129695161}",20,0,-82.51391056496232,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
72,False,"{'a': 0.1, 'e': 0.91823676745356775}",20,0,-56.280836040167316,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
73,False,"{'a': 0.1, 'e': 0.91713554419872323}",25,0,-96.63113898004819,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 1}",0
74,False,"{'a': 0.1, 'e': 0.9160356416192208}",20,0,-11.251144290867495,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
75,False,"{'a': 0.1, 'e': 0.91493705813120052}",25,0,-86.55491586774096,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
76,False,"{'a': 0.1, 'e': 0.91383979215270206}",25,0,-70.9988596383426,"{0: 19, 1: 0, 2: 3, 3: 3, 4: 0}",0
77,False,"{'a': 0.1, 'e': 0.91274384210366222}",20,0,-105.52168952274138,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
78,False,"{'a': 0.1, 'e': 0.91164920640591274}",20,0,-39.36736156259539,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
79,False,"{'a': 0.1, 'e': 0.91055588348317806}",20,0,-88.91836337998546,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
80,False,"{'a': 0.1, 'e': 0.90946387176107291}",20,0,-61.94679093895842,"{0: 14, 1: 4, 2: 0, 3: 1, 4: 1}",0
81,False,"{'a': 0.1, 'e': 0.90837316966710024}",25,0,-74.8085532267119,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
82,False,"{'a': 0.1, 'e': 0.90728377563064888}",25,12,-7.077971812996564,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
83,False,"{'a': 0.1, 'e': 0.90619568808299122}",20,4,-83.35272441568694,"{0: 10, 1: 0, 2: 4, 3: 1, 4: 1}",1
84,False,"{'a': 0.1, 'e': 0.90510890545728095}",20,0,-88.08124049488913,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
85,False,"{'a': 0.1, 'e': 0.90402342618855103}",20,0,-158.21592121853595,"{0: 11, 1: 4, 2: 1, 3: 1, 4: 3}",0
86,False,"{'a': 0.1, 'e': 0.90293924871371101}",25,0,-146.97177813083027,"{0: 16, 1: 1, 2: 3, 3: 3, 4: 2}",0
87,False,"{'a': 0.1, 'e': 0.90185637147154518}",30,0,-200.60183301091288,"{0: 17, 1: 2, 2: 7, 3: 1, 4: 3}",0
88,False,"{'a': 0.1, 'e': 0.90077479290271012}",25,0,-113.01396790431492,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
89,False,"{'a': 0.1, 'e': 0.89969451144973245}",20,0,-53.67473982788502,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",1
90,False,"{'a': 0.1, 'e': 0.89861552555700674}",20,0,-48.71857015999932,"{0: 12, 1: 5, 2: 2, 3: 1, 4: 0}",0
91,False,"{'a': 0.1, 'e': 0.89753783367079309}",25,7,-71.71887503361978,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 1}",1
92,False,"{'a': 0.1, 'e': 0.89646143423921498}",35,0,-147.67884132989292,"{0: 24, 1: 3, 2: 4, 3: 2, 4: 2}",0
93,False,"{'a': 0.1, 'e': 0.89538632571225718}",25,0,-191.27136504555978,"{0: 12, 1: 1, 2: 8, 3: 2, 4: 2}",0
94,False,"{'a': 0.1, 'e': 0.89431250654176309}",25,0,-111.57223938114915,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
95,False,"{'a': 0.1, 'e': 0.89323997518143294}",20,0,-72.96390917920947,"{0: 13, 1: 2, 2: 2, 3: 3, 4: 0}",0
96,False,"{'a': 0.1, 'e': 0.8921687300868214}",20,0,-151.53089604591065,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
97,False,"{'a': 0.1, 'e': 0.89109876971533541}",20,0,-57.218193722619134,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
98,False,"{'a': 0.1, 'e': 0.89003009252623178}",20,0,-91.5465051565953,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
99,False,"{'a': 0.1, 'e': 0.88896269698061514}",25,0,-111.5980788347327,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
100,False,"{'a': 0.1, 'e': 0.8878965815414358}",20,0,-64.38691088872908,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
101,False,"{'a': 0.1, 'e': 0.88683174467348724}",20,0,-120.99702884703382,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
102,False,"{'a': 0.1, 'e': 0.88576818484340425}",20,0,-82.12706144548346,"{0: 12, 1: 3, 2: 2, 3: 3, 4: 0}",0
103,False,"{'a': 0.1, 'e': 0.88470590051966058}",30,0,-105.75707956159847,"{0: 21, 1: 1, 2: 5, 3: 2, 4: 1}",0
104,False,"{'a': 0.1, 'e': 0.88364489017256653}",20,0,-81.9304141202769,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
105,False,"{'a': 0.1, 'e': 0.88258515227426704}",30,15,-4.7754786337821375,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
106,False,"{'a': 0.1, 'e': 0.88152668529873923}",25,0,-89.16414181190218,"{0: 12, 1: 5, 2: 8, 3: 0, 4: 0}",0
107,False,"{'a': 0.1, 'e': 0.88046948772179068}",30,0,-56.891493922721025,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
108,False,"{'a': 0.1, 'e': 0.87941355802105659}",30,8,-132.52841791670545,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 2}",1
109,False,"{'a': 0.1, 'e': 0.87835889467599793}",30,0,-120.58317468577079,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
110,False,"{'a': 0.1, 'e': 0.87730549616789943}",20,0,-121.4392325241497,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
111,False,"{'a': 0.1, 'e': 0.87625336097986706}",25,12,-34.900831483367085,"{0: 8, 1: 0, 2: 5, 3: 0, 4: 0}",1
112,False,"{'a': 0.1, 'e': 0.87520248759682584}",20,14,-2.1419888180867033,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
113,False,"{'a': 0.1, 'e': 0.87415287450551804}",30,0,-154.12236889390712,"{0: 19, 1: 2, 2: 5, 3: 2, 4: 2}",0
114,False,"{'a': 0.1, 'e': 0.87310452019450058}",20,0,-98.99369226914449,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
115,False,"{'a': 0.1, 'e': 0.87205742315414303}",25,0,-138.56772230153229,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
116,False,"{'a': 0.1, 'e': 0.87101158187662553}",35,6,-164.64811499686974,"{0: 14, 1: 6, 2: 5, 3: 3, 4: 1}",1
117,False,"{'a': 0.1, 'e': 0.86996699485593643}",25,0,-64.21680948474932,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
118,False,"{'a': 0.1, 'e': 0.86892366058787029}",25,0,-80.77789012990726,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
119,False,"{'a': 0.1, 'e': 0.86788157757002549}",25,13,-4.629537831667081,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
120,False,"{'a': 0.1, 'e': 0.86684074430180236}",30,1,-52.58316061169143,"{0: 21, 1: 5, 2: 2, 3: 0, 4: 1}",1
121,False,"{'a': 0.1, 'e': 0.86580115928440082}",20,0,-65.70791203562078,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
122,False,"{'a': 0.1, 'e': 0.86476282102081825}",30,0,-144.02141690986414,"{0: 17, 1: 3, 2: 7, 3: 2, 4: 1}",0
123,False,"{'a': 0.1, 'e': 0.86372572801584746}",25,0,-109.17922895860289,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",1
124,False,"{'a': 0.1, 'e': 0.86268987877607417}",25,0,-64.76245947179719,"{0: 18, 1: 0, 2: 5, 3: 2, 4: 0}",0
125,False,"{'a': 0.1, 'e': 0.86165527180987544}",30,0,-129.97745808402675,"{0: 19, 1: 1, 2: 7, 3: 2, 4: 1}",0
126,False,"{'a': 0.1, 'e': 0.86062190562741703}",25,0,-140.1295150027224,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
127,False,"{'a': 0.1, 'e': 0.85958977874065146}",20,0,-19.317254797198697,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
128,False,"{'a': 0.1, 'e': 0.85855888966331573}",20,0,-177.96147983775816,"{0: 8, 1: 1, 2: 6, 3: 4, 4: 1}",0
129,False,"{'a': 0.1, 'e': 0.85752923691092953}",35,0,-153.84477477325683,"{0: 23, 1: 6, 2: 3, 3: 0, 4: 3}",0
130,False,"{'a': 0.1, 'e': 0.85650081900079267}",20,0,-46.6045103242172,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
131,False,"{'a': 0.1, 'e': 0.85547363445198321}",25,0,-83.63637399876268,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
132,False,"{'a': 0.1, 'e': 0.85444768178535513}",20,0,-106.95854217150921,"{0: 9, 1: 3, 2: 6, 3: 2, 4: 0}",0
133,False,"{'a': 0.1, 'e': 0.85342295952353653}",25,0,-226.46366408173986,"{0: 14, 1: 0, 2: 6, 3: 1, 4: 4}",0
134,False,"{'a': 0.1, 'e': 0.8523994661909271}",20,0,-78.36655485683843,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",1
135,False,"{'a': 0.1, 'e': 0.85137720031369624}",20,0,-95.92808851764138,"{0: 14, 1: 1, 2: 1, 3: 3, 4: 1}",0
136,False,"{'a': 0.1, 'e': 0.8503561604197809}",20,0,-73.84668846580456,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 0}",0
137,False,"{'a': 0.1, 'e': 0.84933634503888356}",25,0,-49.97099170164132,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
138,False,"{'a': 0.1, 'e': 0.84831775270246979}",20,0,-141.9677225173069,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
139,False,"{'a': 0.1, 'e': 0.84730038194376656}",20,0,-92.79051718933792,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
140,False,"{'a': 0.1, 'e': 0.84628423129775976}",20,0,-28.001241822040846,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
141,False,"{'a': 0.1, 'e': 0.84526929930119221}",25,0,-54.92948624161254,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
142,False,"{'a': 0.1, 'e': 0.84425558449256177}",25,0,-59.43471879310925,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
143,False,"{'a': 0.1, 'e': 0.8432430854121189}",25,0,-42.00123922362362,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
144,False,"{'a': 0.1, 'e': 0.84223180060186464}",25,0,-94.04025661982185,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
145,False,"{'a': 0.1, 'e': 0.84122172860554889}",30,0,-109.91541118371873,"{0: 20, 1: 2, 2: 5, 3: 2, 4: 1}",1
146,False,"{'a': 0.1, 'e': 0.84021286796866768}",25,0,-147.68418789985887,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
147,False,"{'a': 0.1, 'e': 0.83920521723846153}",20,0,-71.80326612508021,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
148,False,"{'a': 0.1, 'e': 0.83819877496391315}",30,15,-91.51953184801022,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 2}",1
149,False,"{'a': 0.1, 'e': 0.83719353969574561}",20,9,-40.4302851695018,"{0: 5, 1: 3, 2: 3, 3: 0, 4: 0}",1
150,False,"{'a': 0.1, 'e': 0.83618950998641994}",30,16,-111.05769770262977,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 3}",1
151,False,"{'a': 0.1, 'e': 0.83518668439013311}",20,0,-9.108465805745126,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
152,False,"{'a': 0.1, 'e': 0.83418506146281612}",25,0,-68.13940227242666,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
153,False,"{'a': 0.1, 'e': 0.83318463976213175}",25,0,-129.9050876759308,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
154,False,"{'a': 0.1, 'e': 0.83218541784747257}",25,0,-112.97890148417181,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
155,False,"{'a': 0.1, 'e': 0.83118739427995891}",20,0,-170.7986065907459,"{0: 10, 1: 4, 2: 2, 3: 1, 4: 3}",0
156,False,"{'a': 0.1, 'e': 0.8301905676224367}",25,0,-115.12207940823629,"{0: 16, 1: 5, 2: 1, 3: 1, 4: 2}",0
157,False,"{'a': 0.1, 'e': 0.82919493643947528}",20,0,8.143605400366141,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
158,False,"{'a': 0.1, 'e': 0.82820049929736561}",20,0,-192.20845431178518,"{0: 10, 1: 5, 2: 0, 3: 1, 4: 4}",0
159,False,"{'a': 0.1, 'e': 0.82720725476411805}",30,0,-144.59689683319246,"{0: 16, 1: 7, 2: 5, 3: 0, 4: 2}",0
160,False,"{'a': 0.1, 'e': 0.82621520140946036}",25,0,-66.10372128632605,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
161,False,"{'a': 0.1, 'e': 0.8252243378048354}",25,0,-46.70845385906373,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
162,False,"{'a': 0.1, 'e': 0.8242346625233995}",30,0,-96.66794616533258,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
163,False,"{'a': 0.1, 'e': 0.8232461741400201}",20,0,-40.4152554327689,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
164,False,"{'a': 0.1, 'e': 0.82225887123127372}",25,0,-84.08244057133395,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
165,False,"{'a': 0.1, 'e': 0.82127275237544395}",20,0,-58.52237224926264,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
166,False,"{'a': 0.1, 'e': 0.82028781615251956}",25,0,-319.01880671127503,"{0: 8, 1: 1, 2: 10, 3: 1, 4: 5}",0
167,False,"{'a': 0.1, 'e': 0.81930406114419219}",20,3,-70.81502492124164,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 1}",1
168,False,"{'a': 0.1, 'e': 0.81832148593385434}",20,7,-40.27553116198835,"{0: 7, 1: 3, 2: 2, 3: 1, 4: 0}",1
169,False,"{'a': 0.1, 'e': 0.81734008910659772}",30,0,-93.14110703978058,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
170,False,"{'a': 0.1, 'e': 0.81635986924921067}",30,7,-81.33057282945705,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 1}",1
171,False,"{'a': 0.1, 'e': 0.81538082495017639}",20,0,-110.35169288223764,"{0: 11, 1: 6, 2: 1, 3: 0, 4: 2}",0
172,False,"{'a': 0.1, 'e': 0.81440295479967095}",20,3,-42.49901211435931,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
173,False,"{'a': 0.1, 'e': 0.81342625738956109}",25,0,-148.8319875894524,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
174,False,"{'a': 0.1, 'e': 0.8124507313134024}",20,0,-35.09399444414981,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
175,False,"{'a': 0.1, 'e': 0.81147637516643722}",25,0,-172.99300217225684,"{0: 11, 1: 4, 2: 6, 3: 3, 4: 1}",0
176,False,"{'a': 0.1, 'e': 0.81050318754559258}",20,4,-12.311936918977672,"{0: 13, 1: 2, 2: 0, 3: 1, 4: 0}",1
177,False,"{'a': 0.1, 'e': 0.80953116704947803}",20,0,-88.96960743261735,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
178,False,"{'a': 0.1, 'e': 0.80856031227838387}",30,0,-157.68418289881254,"{0: 17, 1: 2, 2: 9, 3: 0, 4: 2}",0
179,False,"{'a': 0.1, 'e': 0.8075906218342791}",25,0,-141.60240333214028,"{0: 13, 1: 2, 2: 8, 3: 1, 4: 1}",0
180,False,"{'a': 0.1, 'e': 0.80662209432080934}",25,0,-43.24492516805429,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
181,False,"{'a': 0.1, 'e': 0.80565472834329477}",20,0,-93.68603130491377,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
182,False,"{'a': 0.1, 'e': 0.80468852250872824}",30,21,3.866017609630874,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
183,False,"{'a': 0.1, 'e': 0.80372347542577316}",20,0,-65.02645316988296,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
